org_uuid,org_name,domain,status,founded_on,category_list,category_groups_list,country_code,city,short_description
77d78c79-6685-4e67-9380-674f080d215f,Tea Drops,myteadrop.com,operating,1/1/14,"Food and Beverage,Organic,Tea","Food and Beverage,Sustainability",USA,Los Angeles,"Tea Drops is an organic tea company that makes a line of bagless, dissolvable tea blends."
835b780b-089d-489e-8a86-98daac2a5255,FREY,frey.com,operating,9/1/15,"Brand Marketing,Consumer Goods,Fashion,Laundry and Dry-cleaning,Men's","Clothing and Apparel,Community and Lifestyle,Consumer Goods,Design,Sales and Marketing",USA,San Francisco,FREY is a clothing care start-up created with the lofty objective of transforming the laundry industry.
0f3964f2-da59-fac7-9948-934a3293d41c,EagerPanda,eagerpanda.com,closed,3/28/13,"EdTech,Education,Semantic Search,Social Media","Education,Internet Services,Media and Entertainment,Software",USA,Portola Valley,EagerPanda is building a world where all of human knowledge is well organized and easily accessible.
dce1009c-6cf2-48e5-aeb4-52659a5e51fb,Skycool Systems,skycoolsystems.com,operating,1/1/16,"Advanced Materials,GreenTech","Manufacturing,Science and Engineering,Sustainability",USA,Mountain View,Skycool Systems is improving the efficiency of all cooling systems by harnessing an untapped renewable resource: the sky.
842212a0-9b2c-d36c-d488-866af1f5fc48,Cosmic Forces,cosmicforces.com,operating,5/16/12,"Casual Games,Video Games",Gaming,USA,Los Angeles,"Cosmic Forces is a computer game company developing horror series, goosebumps night of scares, and original titles."
a78243ae-f622-210f-db4a-729bb0cab74f,Mebias Discovery,mebiasdiscovery.com,operating,1/1/15,"Gaming,iOS","Gaming,Mobile,Platforms,Software",USA,Philadelphia,Mebias Discovery holds a game-changing platform to discover next generation.
aa831f4a-39c2-2f0d-b5f3-0710837be1e6,Premama,premamawellness.com,operating,3/1/12,"Consumer Goods,Dietary Supplements,Health Care,Wellness","Consumer Goods,Food and Beverage,Health Care",USA,Providence,Premama provides a prenatal vitamin drink for healthier babies and happier mothers.
90791f9f-da26-7ace-b33b-c418eb82588e,Blackburn Energy,blackburnenergy.com,operating,9/23/14,"Clean Energy,Electric Vehicle,Energy,Military,Transportation","Energy,Government and Military,Information Technology,Sustainability,Transportation",USA,Rowley,Blackburn Energy is a developer of a hybrid charging solution to turn heavy trucks into mobile charging platforms.
347374a7-bc46-33d9-e456-2a961ffe0821,Nix,nixbiosensors.com,operating,1/1/15,"Biometrics,Consumer Goods,Health Care","Biotechnology,Consumer Goods,Data and Analytics,Health Care,Science and Engineering",USA,Medford,Nix makes biosensors that analyze electrochemical biomarkers to deliver health and wellness data to consumers.
8cbad8fc-6868-494d-a057-04e339c81ada,Unison.Cloud,prelaunch.unison.cloud,operating,1/1/16,"Cloud Data Services,Information Technology","Information Technology,Internet Services",USA,Cambridge,Unison.Cloud is the developer of a cloud platform.
17cea403-652b-488d-b232-5bdbd62e4a8c,Gusto Global,gustoglobal.com,operating,1/1/15,"Biotechnology,Health Care,Therapeutics","Biotechnology,Health Care,Science and Engineering",USA,Morrisville,Gusto Global is a biotherapeutics company that focuses on restoring key functionalities of a healthy microbiome.
be7f1327-3859-a6f7-8425-57a7d5de49a1,ProctorFree,proctorfree.com,operating,1/1/12,"E-Learning,Education,Higher Education,Software","Education,Software",USA,Huntersville,"ProctorFree is an on-demand, automated o"
22727bc7-fe4f-ad81-2323-1a7505ac2809,SEAL Innovation,sealswimsafe.com,operating,1/1/10,"Hardware,Wearables","Consumer Electronics,Hardware",USA,Raleigh,SEAL Innovation develops and provides a swim monitoring and drowning detection system.
2b4b2a6c-1b86-97a3-da7a-c09c90fa3857,Torch Group,torchgroup.com,operating,1/1/10,"Biotechnology,Health Care,Medical,Pharmaceutical","Biotechnology,Health Care,Science and Engineering",USA,Cleveland,"Torch Group, LLC operates in the healthcare sector."
287dea3c-d74a-4ad0-b993-6ce04d3b2e7a,3dplusme,3dplus.me,closed,1/1/12,"3D Printing,Consumer,Retail","Commerce and Shopping,Manufacturing,Other",USA,Salt Lake City,3DPlusMe provides personalized merchandising platform for consumer 3D printing.
278d3bd0-a4cc-a444-995f-28994bc784d6,STARC Systems,starcsystems.com,operating,1/1/14,"Building Material,Commercial,Consumer Electronics,Manufacturing,Online Portals,Real Estate","Consumer Electronics,Hardware,Internet Services,Manufacturing,Other,Real Estate",USA,Brunswick,"STARC Systems is a manufacturer of a plastic alternative or drywall barriers for construction, restoration, and environmental isolation."
fe6a9a08-fff0-c7cb-35a5-4a96c32bb51b,Verb,goverb.com,operating,1/1/13,"Corporate Training,Education,Personal Development",Education,USA,Austin,Verb is a platform for leadership development that trains managers to meet the challenges of a constantly changing workplace.
96fb9d48-ae33-116b-6b1c-3a02934266c4,Accelerate Learning,acceleratelearning.com,closed,1/1/13,"E-Learning,EdTech,Education","Education,Software",USA,Houston,"Online, comprehensive, and hands-on #STEM curriculum for PreK-12 that puts teacher support at its center."
a110b96e-875a-a825-4246-75d904e152fa,Intrinio,intrinio.com,operating,1/1/10,"Analytics,Developer APIs,Finance,Financial Exchanges,Financial Services,FinTech,Internet,Market Research","Data and Analytics,Design,Financial Services,Internet Services,Lending and Investments,Software",USA,Saint Petersburg,Intrinio is a financial data company that offers platform consists of an application programming interface.
d511c108-e1f4-7af3-bab7-226e06978e5c,SelfDecode,selfdecode.com,operating,10/14/14,"Fitness,Health Care","Health Care,Sports",USA,Miami,SelfDecode is a personalized health report service enabling users to acquire detailed information and reports based on their genome.
9e7c6f7d-9651-a21c-19f3-fee4a645f644,Scoutmob,scoutmob.com,operating,1/13/10,"E-Commerce,Local,Retail,Wholesale","Commerce and Shopping,Sales and Marketing",USA,Atlanta,Scoutmob is a curated lifestyle ecommerce company that surfaces the handcrafted goods of America's independent makers.
30502569-0338-336b-e9e2-b02a7d19cf5e,Colibri Heart Valve,colibrihv.com,operating,1/1/10,"Biotechnology,Health Care,Medical,Medical Device","Biotechnology,Health Care,Science and Engineering",USA,Broomfield,Colibri Heart Valve is a medical device company researching and developing novel heart valve technologies.
5e7d8a25-abe3-3052-946b-2c3b79511e5a,Certa Dose,certadose.com,operating,1/1/13,"Health Care,Medical,Medical Device",Health Care,USA,Denver,Certa Dose is a medical device company that offers an intuitive system that uses color confirmation to deliver accurate dosing.
994dcfa3-b63a-9046-b488-a2eab8710e01,Third Eye Health,thirdeyehealth.net,operating,1/1/14,"Health Care,Medical,Telecommunications","Hardware,Health Care",USA,Chicago,Third Eye Health provides a post-acute telehealth network that reduces unnecessary hospital readmissions at scale.
bf5b16e2-da47-b6a6-7df0-0ab318ec8667,HAAS Alert,haasalert.com,operating,3/15/15,"Autonomous Vehicles,Big Data,Data Integration,Developer APIs,Mobile,Navigation,Public Safety,SaaS,Smart Cities,Transportation","Data and Analytics,Government and Military,Information Technology,Mobile,Navigation and Mapping,Real Estate,Software,Transportation",USA,Chicago,Real-time automotive collision prevention SaaS for public safety and roadway fleets
fbd4d7bd-3d91-26f4-b1d7-db44fc49815e,Switcher Studio,switcherstudio.com,operating,9/29/14,"Film Production,Mobile,Video Streaming","Content and Publishing,Media and Entertainment,Mobile,Video",USA,Louisville,Switcher Studio is record and stream multi-camera video with iOS.
187af03e-6d7b-461c-ac9a-d7b821df7420,Correlation One,correlation-one.com,operating,1/1/15,"Analytics,Information Services,Information Technology","Data and Analytics,Information Technology",USA,New York,Correlation One operates as a talent solutions technology company whose mission is to make data science for all.
f84bdc5d-a6e4-6a90-6ab7-ea33944b7f80,Analytical Flavor Systems,gastrograph.com,operating,1/1/10,"Artificial Intelligence,Food and Beverage,Food Processing,Machine Learning","Artificial Intelligence,Data and Analytics,Food and Beverage,Science and Engineering,Software",USA,New York,Analytical Flavor Systems uses artificial intelligence to help companies predict and personalize flavor for new food products.
f8987a89-5c94-b2b4-893e-b8b7cc7f49d3,Nimble TV,nimbletv.com,closed,1/1/10,"Enterprise Software,Media and Entertainment,Software,TV","Media and Entertainment,Software,Video",USA,New York,NimbleTV provides a cloud-based solution to watch authenticated linear TV anywhere in the world.
65389059-fb8d-adee-a3b3-0f00250eb649,Confiant,confiant.com,operating,9/1/13,"Advertising Platforms,Security,Software","Advertising,Privacy and Security,Software",USA,New York,Confiant protects digital publisher's reputation and revenue with anti-malware software that keeps them ahead of the bad guys.
902d61b2-7b70-39fd-a61f-c3a9dc44fe1a,Applecart,applecart.co,operating,1/1/13,"Analytics,Information Technology,Social","Community and Lifestyle,Data and Analytics,Information Technology",USA,New York,Applecart's Social Graph technology allows customers to leverage interpersonal relationships to target and influence at scale.
ddf2b3fb-bcfd-3ef4-2a03-c1493fe3735a,Saptalis Pharmaceuticals,saptalis.com,operating,1/1/15,"Manufacturing,Medical,Pharmaceutical","Health Care,Manufacturing",USA,Hauppauge,Saptalis Pharmaceuticals is a pharmaceutical company that develops complex generics and difficult to formulate dosage forms.
cd923aa2-c019-7fbf-9d6b-87502f77cc08,Splacer,splacer.co,operating,1/1/14,"Communities,E-Commerce,Events,Internet,Marketplace,Online Portals,Social Media","Commerce and Shopping,Community and Lifestyle,Events,Internet Services,Media and Entertainment",USA,New York,"Splacer is an online platform for people to instantly list, discover, and book short-term spaces to create unique event experiences."
c2929672-d2b1-0360-6ff2-738c1ed8e66e,Canvs,canvs.ai,operating,3/10/10,"Advertising,Analytics,Machine Learning,Market Research,Media and Entertainment,Social Media,Text Analytics","Advertising,Artificial Intelligence,Data and Analytics,Design,Internet Services,Media and Entertainment,Sales and Marketing,Software",USA,New York,Canvs AI is a platform for automating emotional insights from your social commentary and open-ended text.
c7e2f107-0829-35ad-998b-179e77801e90,WorkRails,workrails.com,operating,12/1/15,"Enterprise Software,Information Technology,Professional Services,SaaS,Software","Information Technology,Other,Software",USA,Huntington,WorkRails Services CPQ simplifies the selling of professional services with the power of automation.
1b8d97df-c502-0bfc-26a8-1e19a7819864,Entrupy,entrupy.com,operating,1/1/12,"Enterprise Software,Hardware,Security,Software","Hardware,Privacy and Security,Software",USA,New York,Entrupy enables businesses to instantly authenticate high value goods.
4d68fb53-b6cc-91e1-abfb-0affe26f11aa,Neurosteer,neurosteer.com,operating,1/1/15,"Medical Device,Neuroscience","Biotechnology,Health Care,Science and Engineering",USA,New York,"Neurosteer® offers a wearable device for the early detection and treatment of a variety of neurological disorders, including Alzheimer’s."
1ea3106c-f0b7-43ec-a9ad-77dfb6ab9010,Trade Coffee,drinktrade.com,operating,1/1/16,"Coffee,E-Commerce,Subscription Service","Commerce and Shopping,Food and Beverage,Other",USA,New York,Trade turns coffee drinkers into coffee lovers
e825a95f-95ab-48e8-aff7-586273aece81,Belgian Boys,belgianboys.com,operating,1/1/15,"Consumer Goods,Food and Beverage,Snack Food","Consumer Goods,Food and Beverage",USA,Brooklyn,"Belgian Boys offers a variety of desserts such as waffles, crepes, cookies, and more."
166d97f8-f0dd-b775-1a3c-50e5a70e8c1c,ForwardLane,forwardlane.com,operating,1/1/15,"Artificial Intelligence,Asset Management,Finance,Financial Services,FinTech,Machine Learning,Natural Language Processing,PaaS,Wealth Management","Artificial Intelligence,Data and Analytics,Financial Services,Science and Engineering,Software",USA,New York,ForwardLane is the essential insights platform used by financial professionals for personalized conversations
02df13c0-f35a-f428-133c-ac5af415421c,investFeed,investfeed.com,operating,6/1/14,"Communities,Financial Services,FinTech,Personal Finance","Community and Lifestyle,Financial Services",USA,New York,The World's First Cryptocurrency Social Investment Network
b50f9068-3bfb-649a-3aa0-f3dde1ca3717,Docurated,docurated.com,closed,1/1/12,"B2B,Collaboration,Enterprise Software,SaaS,Software","Other,Software",USA,New York,Docurated offers the fastest and simplest way for sales and marketing teams to find and use content.
983319e5-7cf8-4625-a160-b7a07f424202,Paragon Intel,paragonintel.com,operating,1/1/16,"Financial Services,IaaS,Internet","Financial Services,Internet Services,Software",USA,New York,Paragon Intel specializes in research and data tools that provide investors with holistic analysis around corporate management.
862c4487-bd51-72af-982e-15d25e3c3e51,Bunch AI,bunch.ai,operating,1/1/16,"Artificial Intelligence,Information Technology,Machine Learning,Mobile Apps,Personal Development,Software","Apps,Artificial Intelligence,Data and Analytics,Education,Information Technology,Mobile,Science and Engineering,Software",USA,New York,Bunch AI is an artificial intelligence company that provides leadership coaching services.
6d378472-f706-71a4-0466-7757c178c4f9,Rally,rally.co,operating,1/1/15,"Artificial Intelligence,Collaborative Consumption,Events,Logistics,Music Venues,Sports,Transportation","Artificial Intelligence,Data and Analytics,Events,Media and Entertainment,Other,Science and Engineering,Software,Sports,Transportation",USA,New York,Rally is Mass Mobility as a Service: technology and model innovations for the business of buses.
5380d12c-ec02-45e5-c8a4-cba94db2d38f,Virgil Security,virgilsecurity.com,operating,1/1/14,"Cloud Security,Cyber Security,Developer APIs,Developer Platform,Developer Tools,Internet of Things,Network Security,Software","Information Technology,Internet Services,Privacy and Security,Software",USA,Manassas,Virgil Security provides easy-to-deploy and easy-to-use cryptographic software and services for use by developers and end-users.
