org_uuid,org_name,domain,status,founded_on,category_list,category_groups_list,country_code,city,short_description
28908f17-1e91-5b23-93e2-3f1222696967,monday.com,monday.com,ipo,2/1/12,"Collaboration,CRM,Developer Tools,Marketing,Project Management,SaaS,Task Management","Administrative Services,Information Technology,Other,Sales and Marketing,Software",ISR,Tel Aviv,monday.com is a work operating system where organizations of any size can create processes to manage every aspect of their work.
0e0b5ec0-07e1-7617-5f2f-9687943a1dc4,Monese,monese.com,operating,10/7/13,"Banking,Finance,Financial Services,FinTech","Financial Services,Lending and Investments",GBR,London,"Monese is a digital banking option that provides mobile-only, multi-currency accounts in countries across the European Economic Area."
56ac2e47-bc63-b3b3-de12-d71c1b695dfe,MoneyLion,moneylion.com,ipo,1/1/13,"Consumer Lending,Credit,Financial Services,FinTech","Financial Services,Lending and Investments",USA,New York,"MoneyLion is a mobile banking platform for borrowing, saving, and investing."
f125497a-00be-40af-aacd-73dae11778c4,Monogram Health,monogramhealth.com,operating,1/1/19,"Health Care,Hospital,Wellness",Health Care,USA,Brentwood,Monogram Health is a nephrologists to deliver transformative kidney care services.
69a9b1ea-4044-4195-9f80-d1a0ec6b3232,Monte Carlo,montecarlodata.com,operating,1/1/19,"Analytics,Enterprise Software,Information Technology,SaaS","Data and Analytics,Information Technology,Software",USA,San Francisco,Monte Carlo is a digital data reliability platform designed to monitor and offer alerts for missing or inaccurate data.
9185a077-c260-ac40-2678-fef9e645591b,Monzo,monzo.com,operating,2/1/15,"Banking,Financial Services,FinTech,Marketplace","Commerce and Shopping,Financial Services,Lending and Investments",GBR,London,Monzo is a digital-only bank platform and marketplace that allows customers to access a range of products and services.
0bf6d7e4-5e02-428b-a0ed-2a133cb58593,Moonfare,moonfare.com,operating,1/1/16,"Asset Management,Finance,Financial Services,FinTech",Financial Services,DEU,Berlin,Moonfare provides access to top-tier private markets investment opportunities through a technology-enabled platform.
1a9b6427-93aa-4210-ad1d-625df3f68013,Moonshot Brands,moonshotbrands.com,operating,1/1/20,E-Commerce,Commerce and Shopping,USA,Oakland,"Moonshot Brands acquires, operates, and grows e-commerce businesses."
febb290e-1881-46c7-9026-140c6fb6c95d,Moonton,moonton.com,acquired,1/1/14,"Gaming,Internet,Mobile,Online Games,Video Games","Gaming,Internet Services,Mobile",CHN,Minhang,Moonton is a Chinese video game developer and publisher of an online battle arena game called Mobile Legends: Bang Bang.
c4a7ac36-bb61-4540-84d9-491261561348,Moore Threads,mthreads.com,operating,10/1/20,"Artificial Intelligence,Gaming,Hardware,Semiconductor","Artificial Intelligence,Data and Analytics,Gaming,Hardware,Science and Engineering,Software",CHN,Haidian,Moore Threads providing graphics processing unit technology and services to corporate clients.
5cdc52c3-9f6f-45b3-9036-0aabbb1de332,Moove,moove.io,operating,1/1/20,"Automotive,Financial Services,FinTech","Financial Services,Transportation",NGA,Lagos,Moove offers revenue-based vehicle financing to mobility entrepreneurs globally.
800304a3-61c8-2bf3-9f8b-3eb61a99de2c,Moovit,moovit.com,acquired,2/1/12,"Internet,Navigation,Public Transportation,Ride Sharing,Software,Transportation","Internet Services,Navigation and Mapping,Software,Transportation",ISR,Ness Ziona,Moovit is Mobility as a Service (MaaS) provider and #1 public transit app.
45a08d01-2bb9-fa44-e7f6-be1f42028e4f,Mosaic,joinmosaic.com,operating,1/1/11,"Clean Energy,Crowdfunding,Finance,Solar","Energy,Financial Services,Natural Resources,Sustainability",USA,Oakland,Mosaic is a residential solar lending platform that enables thousands of people to profit from the benefits of clean energy.
01115fd8-63ed-4fbb-878a-12dc9a438cc5,Moss,getmoss.com,operating,1/1/19,"Accounting,Credit Cards,Financial Services,FinTech","Financial Services,Lending and Investments,Payments,Professional Services",DEU,Berlin,The corporate credit card built for your entire spend.
3f486c1a-5dbe-2d72-42a8-e5c39394c489,Mosyle,mosyle.com,operating,1/1/12,"Education,Enterprise Software,Mobile Devices,Software","Consumer Electronics,Education,Hardware,Mobile,Software",USA,Winter Park,Mosyle provides modern management and endpoint security for Apple enterprise and education customers.
b3e2ba9b-92aa-347e-c323-39c6dab35b56,Motive,gomotive.com,operating,1/1/13,"Artificial Intelligence,Logistics,SaaS,Transportation","Artificial Intelligence,Data and Analytics,Science and Engineering,Software,Transportation",USA,San Francisco,"Motive builds technology to improve the safety, productivity and profitability of businesses that power the physical economy."
489979ff-b0ab-dbc7-c0f0-076f668a32d8,Motorway,motorway.co.uk,operating,1/1/17,"Automotive,Consumer Reviews,E-Commerce,Electric Vehicle,Marketplace","Commerce and Shopping,Transportation",GBR,London,Motorway is an online used-car marketplace connecting people selling their car with a network of verified car dealers
9f3d100c-07e3-4fac-b59f-c2c6d1ba3ba1,Moveworks,moveworks.com,operating,1/1/16,"Artificial Intelligence,Cloud Computing,Information Technology,Technical Support","Artificial Intelligence,Data and Analytics,Information Technology,Internet Services,Other,Science and Engineering,Software",USA,Mountain View,Moveworks is the AI platform that powers the best places to work.
a5fb17e2-0811-9102-8dab-86a7328a41f3,mParticle,mparticle.com,operating,1/1/13,"Analytics,Big Data,Data Integration,Enterprise Software,Marketing Automation","Data and Analytics,Information Technology,Sales and Marketing,Software",USA,New York,MParticle is a customer data platform for multi channel consumer brands.
8cf69dbd-2adf-434d-684a-c014e9673616,MPOWER Financing,mpowerfinancing.com,operating,1/1/14,"Finance,Financial Services,Higher Education","Education,Financial Services",USA,Washington,MPOWER Financing is a social benefit corporation financing domestic and international students.
cf7b143a-90cd-459b-a9ab-7432347d959d,Multiverse,multiverse.io,operating,1/1/16,"Career Planning,Corporate Training,EdTech,Training","Education,Professional Services,Software",GBR,London,Multiverse is a tech startup that matches talent who have not graduated from college with apprenticeship opportunities.
31e82655-0141-d37b-f0ca-11a4405d7889,MURAL,mural.co,operating,1/1/11,"B2B,Collaboration,Enterprise Applications,Enterprise Software,Product Design,Product Management,Software,UX Design","Apps,Design,Other,Software",USA,San Francisco,"MURAL is a collaborative intelligence company generating effective ideation, innovation, alignment, and team building."
7b224a36-b7b4-d02f-bf76-b4ac9ba085ca,Mux,mux.com,operating,1/1/15,"Analytics,Developer APIs,Developer Tools,Video,Video Streaming","Content and Publishing,Data and Analytics,Media and Entertainment,Software,Video",USA,San Francisco,Mux is a video platform designed to make video streaming and analytics possible for every development team.
8d987369-b77e-bac5-3fef-d713a9cd74e2,MX Technologies,mx.com,operating,3/1/10,"Banking,Finance,Financial Services,FinTech","Financial Services,Lending and Investments",USA,Lehi,MX Technologies is a fintech company that aims to connect people with their financial data in a way that automates their money experience.
41aea819-a581-b6ac-d1be-33e9f8d5669b,MycoTechnology,mycoiq.com,operating,3/1/13,"Advanced Materials,Agriculture,Biotechnology,Food and Beverage,Nutrition,Organic Food,Professional Services","Agriculture and Farming,Biotechnology,Food and Beverage,Health Care,Manufacturing,Other,Science and Engineering",USA,Aurora,MycoTechnology utilizes fungi-based food-processing platforms to transform the flavor and value of agricultural products.
796f56b3-6ba3-7b7e-d586-e13873de5f3c,MycoWorks,mycoworks.com,operating,1/1/13,"Advanced Materials,Biotechnology,Manufacturing,Product Research,Sustainability","Biotechnology,Data and Analytics,Design,Manufacturing,Science and Engineering,Sustainability",USA,Emeryville,MycoWorks is a biotech company that delivers commercially viable non-plastic and non-animal materials to the market.
6c12fdaf-2575-034c-fa2d-284a7106bcc5,MydreamPlus,mydreamplus.com,operating,1/1/15,"Collaboration,Coworking,Virtual Workforce","Administrative Services,Other,Real Estate",CHN,Beijing,MydreamPlus is a co-working space startup based in Beijing.
35a58317-27ef-5963-4c12-820b06e341fb,Mynd,mynd.co,operating,1/1/16,"Property Management,Real Estate,Rental Property,Residential",Real Estate,USA,Oakland,"Mynd is a customer-first, tech-enabled property management firm focused on rental sector."
17e00a76-ea0c-472b-9f8c-65a8b9a65980,Mysten Labs,mystenlabs.com,operating,9/1/21,"Blockchain,Cryptocurrency,SaaS,Software,Web Apps","Apps,Financial Services,Other,Payments,Software",USA,Palo Alto,"Mysten Labs develops tools that make web3 secure, reliable, and ready for mass adoption."
24115223-3e83-4795-bd8a-be6a4e4e8f7b,Mythic,mythic.ai,operating,1/1/12,"Artificial Intelligence,Computer Vision,Machine Learning,Software Engineering","Artificial Intelligence,Data and Analytics,Hardware,Science and Engineering,Software",USA,Austin,Mythic develops analog matrix processors based on analog compute-in-memory.
251270ba-b3b8-6135-ed82-6657e1c8b046,N26,n26.com,operating,2/1/13,"Banking,Finance,Financial Services,FinTech","Financial Services,Lending and Investments",DEU,Berlin,N26 offers mobile banking solutions to customers in the European Union through its subsidiary.
bcdf47c1-5991-4718-a94c-b4197d2d289c,Naetion,linktr.ee,operating,2/1/21,"Blockchain,Cryptocurrency,Employee Benefits,Freelance,Human Resources,Mobile,Social Media,Software","Administrative Services,Financial Services,Health Care,Internet Services,Media and Entertainment,Mobile,Other,Payments,Professional Services,Software",DNK,Copenhagen,"Marketplace, Digital Workplace, Mobile App, Web3"
8160379b-eded-4280-9d7d-f463663adc83,Nanox Imaging,nanox.vision,ipo,1/1/12,"Health Care,Medical,Medical Device,Nanotechnology","Health Care,Science and Engineering",ISR,Neve Ilan,Nanox Imaging develops a digital X-ray source designed to be used in real-world medical imaging applications.
ace56bc7-273b-60b3-7966-87297e0ef705,Nassau Reinsurance Group,nfg.com,operating,1/1/14,"Asset Management,Insurance",Financial Services,USA,Hartford,Nassau Reinsurance Group offers annuities and life insurance to meet the income and protection needs of families and individuals.
bbbcd5c6-3fad-4dfd-8fb2-dd9548110e9f,Natural Fiber Welding,naturalfiberwelding.com,operating,1/1/15,"Manufacturing,Sustainability,Textiles","Manufacturing,Sustainability",USA,Peoria,Natural Fiber Welding develops a technology that can use plants and natural fibers to make textiles and other durable items.
302868d4-ee9d-4254-8c6a-0b916c39b571,Nature’s Fynd,naturesfynd.com,operating,1/1/12,"Agriculture,AgTech,Food and Beverage,Food Processing,Sustainability","Agriculture and Farming,Food and Beverage,Sustainability",USA,Chicago,Nature’s Fynd is a food company that makes nutritional vegan protein from a microbe.
55e2a85a-766b-4c9d-b449-2ca6f756a835,Nautilus Biotechnology,nautilus.bio,ipo,1/1/16,"Biotechnology,Health Care,Life Science,Pharmaceutical","Biotechnology,Health Care,Science and Engineering",USA,San Carlos,"Nautilus Biotechnology offers a high-throughput, low-cost platform for analyzing and quantifying the human proteome."
ca9133b0-4ca3-4d3d-a5e8-9bea4ad1b8e0,NAVER Z,naverz-corp.com,operating,1/1/18,"3D Technology,Augmented Reality,Software,Virtual Reality","Hardware,Software",KOR,Seongnam,NAVER Z develops an application where users can create different 3D avatars online.
3edcfd7d-0b1c-9c4c-95b8-128d5c17f8ab,Navitas Semiconductor,navitassemi.com,ipo,1/1/14,"Electronics,Manufacturing,Semiconductor,Solar,Supply Chain Management","Consumer Electronics,Energy,Hardware,Manufacturing,Natural Resources,Science and Engineering,Sustainability,Transportation",USA,El Segundo,Navitas Semiconductor develops a range of GaN power ICs for the power supply markets.
02a30d3d-2e66-416d-692a-ec21bc479da7,NBE-Therapeutics,nbe-therapeutics.com,acquired,1/1/12,"Biotechnology,Health Care,Medical,Therapeutics","Biotechnology,Health Care,Science and Engineering",CHE,Basel,NBE-Therapeutics is a biotech company that develops oncology treatments for cancer patients.
105325e9-2b3a-0e11-078f-8d3f2b04d304,nCino,ncino.com,ipo,1/1/12,"Banking,Finance,FinTech,SaaS,Software","Financial Services,Lending and Investments,Software",USA,Wilmington,Ncino is a cloud-based bank operating solution for the financial services industry.
2f0d330f-7a06-0aae-c8f1-78522ab03f35,Near,near.com,operating,11/1/12,"Analytics,Artificial Intelligence,Location Based Services,Marketing,SaaS","Artificial Intelligence,Data and Analytics,Internet Services,Navigation and Mapping,Sales and Marketing,Science and Engineering,Software",SGP,Singapore,"Near is a SaaS platform that offers a unique source of intelligence on People, Place, and Product data."
022f5a3e-6d19-4cd2-a79d-ae7bc5860565,NEAR Protocol,near.org,operating,7/1/18,"Blockchain,Information Technology,Software","Information Technology,Other,Software",USA,San Francisco,NEAR Protocol is a blockchain designed to provide the performance and UX to get to mainstream adoption of decentralized applications
12e185a3-6959-c804-2b13-26143272870d,Nearpod,nearpod.com,acquired,1/1/12,"E-Learning,EdTech,Education,Mobile Apps,Skill Assessment,Software,Virtual Reality","Apps,Education,Hardware,Mobile,Software",USA,Dania,"Nearpod is a provider of edtech platform for K-12 teachers to create interactive slides filled with videos, quizzes, and other activities."
18d817dd-df6f-6a0a-db21-0f62ff26db47,Nemera,nemera.net,acquired,1/1/14,"Biotechnology,Health Care,Manufacturing,Medical Device","Biotechnology,Health Care,Manufacturing,Science and Engineering",FRA,La Verpillière,"Nemera is one of the world leaders in the design, development and manufacturing of high quality innovative drug delivery solutions."
756ee776-4210-43db-97fd-6c8ddcb30cd3,Neo Financial,neofinancial.com,operating,1/1/19,"Finance,Financial Services,FinTech",Financial Services,CAN,Calgary,"Neo Financial is a FinTech company that provides spending, savings, and rewards programs."
fd6a2406-109d-435a-a506-216b1fd641eb,Neon,neon.com.br,operating,1/1/16,"Banking,Credit,Financial Services,FinTech","Financial Services,Lending and Investments",BRA,São Paulo,"Neon is a digital bank that offers credit cards, personal loans, and investment products, among other services."
